TradeId,BookId,Product
19494,FO001,FXOption
19495,FO001,FXOption
19496,FO001,FXOption
19497,FO001,FXOption
19498,FO001,FXOption
19499,FO001,FXOption
19500,FO001,FXOption
19501,FO001,FXOption
19502,FO001,FXOption
19503,FO001,FXOption
19504,FO001,FXOption
19505,FO001,FXOption
19506,FO001,FXOption
19507,FO001,FXOption
19508,FO001,FXOption
19509,FO001,FXOption
19510,FO001,FXOption
19511,FO001,FXOption
19512,FO001,FXOption
19513,FO001,FXOption
19514,FO001,FXOption
19515,FO001,FXOption
19516,FO001,FXOption
19517,FO001,FXOption
19518,FO001,FXOption
19519,FO001,FXOption
19520,FO001,FXOption
19521,FO001,FXOption
19522,FO001,FXOption
19523,FO001,FXOption
19524,FO001,FXOption
19525,FO001,FXOption
19526,FO001,FXOption
19527,FO001,FXOption
19528,FO001,FXOption
19529,FO001,FXOption
19530,FO001,FXOption
19531,FO001,FXOption
19532,FO001,FXOption
19533,FO001,FXOption
19534,FO001,FXOption
19535,FO001,FXOption
19536,FO001,FXOption
19537,FO001,FXOption
19538,FO001,FXOption
19539,FO001,FXOption
19540,FO001,FXOption
19541,FO001,FXOption
19542,FO001,FXOption
19543,FO001,FXOption
19544,FO001,FXOption
19545,FO001,FXOption
19546,FO001,FXOption
19547,FO001,FXOption
19548,FO001,FXOption
19549,FO001,FXOption
19550,FO001,FXOption
19551,FO001,FXOption
19552,FO001,FXOption
19553,FO001,FXOption
19554,FO001,FXOption
19555,FO001,FXOption
19556,FO001,FXOption
19557,FO001,FXOption
19558,FO001,FXOption
19559,FO001,FXOption
19560,FO001,FXOption
19561,FO001,FXOption
19562,FO001,FXOption
19563,FO001,FXOption
19564,FO001,FXOption
19565,FO001,FXOption
19566,FO001,FXOption
19567,FO001,FXOption
19568,FO001,FXOption
19569,FO001,FXOption
19570,FO001,FXOption
19571,FO001,FXOption
19572,FO001,FXOption
19573,FO001,FXOption
19574,FO001,FXOption
19575,FO001,FXOption
19576,FO001,FXOption
19577,FO001,FXOption
19578,FO001,FXOption
19579,FO001,FXOption
19580,FO001,FXOption
19581,FO001,FXOption
19582,FO001,FXOption
19583,FO001,FXOption
19584,FO001,FXOption
19585,FO001,FXOption
19586,FO001,FXOption
19587,FO001,FXOption
19588,FO001,FXOption
19589,FO001,FXOption
19590,FO001,FXOption
19591,FO001,FXOption
19592,FO001,FXOption
19593,FO001,FXOption
19594,FO001,FXOption
19595,FO001,FXOption
19596,FO001,FXOption
19597,FO001,FXOption
19598,FO001,FXOption
19599,FO001,FXOption
19600,FO001,FXOption
19601,FO001,FXOption
19602,FO001,FXOption
19603,FO001,FXOption
19604,FO001,FXOption
19605,FO001,FXOption
19606,FO001,FXOption
19607,FO001,FXOption
19608,FO001,FXOption
19609,FO001,FXOption
19610,FO001,FXOption
19611,FO001,FXOption
19612,FO001,FXOption
19613,FO001,FXOption
19614,FO001,FXOption
19615,FO001,FXOption
19616,FO001,FXOption
19617,FO001,FXOption
19618,FO001,FXOption
19619,FO001,FXOption
19620,FO001,FXOption
19621,FO001,FXOption
19622,FO001,FXOption
19623,FO001,FXOption
19624,FO001,FXOption
19625,FO001,FXOption
19626,FO001,FXOption
19627,FO001,FXOption
19628,FO001,FXOption
19629,FO001,FXOption
19630,FO001,FXOption
19631,FO001,FXOption
19632,FO001,FXOption
19633,FO001,FXOption
19634,FO001,FXOption
19635,FO001,FXOption
19636,FO001,FXOption
19637,FO001,FXOption
19638,FO001,FXOption
19639,FO001,FXOption
19640,FO001,FXOption
19641,FO001,FXOption
19642,FO001,FXOption
19643,FO001,FXOption
19644,FO001,FXOption
19645,FO001,FXOption
19646,FO001,FXOption
19647,FO001,FXOption
19648,FO001,FXOption
19649,FO001,FXOption
19650,FO001,FXOption
19651,FO001,FXOption
19652,FO001,FXOption
19653,FO001,FXOption
19654,FO001,FXOption
19655,FO001,FXOption
19656,FO001,FXOption
19657,FO001,FXOption
19658,FO001,FXOption
19659,FO001,FXOption
19660,FO001,FXOption
19661,FO001,FXOption
19662,FO001,FXOption
19663,FO001,FXOption
19664,FO001,FXOption
19665,FO001,FXOption
19666,FO001,FXOption
19667,FO001,FXOption
19668,FO001,FXOption
19669,FO001,FXOption
19670,FO001,FXOption
19671,FO001,FXOption
19672,FO001,FXOption
19673,FO001,FXOption
19674,FO001,FXOption
19675,FO001,FXOption
19676,FO001,FXOption
19677,FO001,FXOption
19678,FO001,FXOption
19679,FO001,FXOption
19680,FO001,FXOption
19681,FO001,FXOption
19682,FO001,FXOption
19683,FO001,FXOption
19684,FO001,FXOption
19685,FO001,FXOption
19686,FO001,FXOption
19687,FO001,FXOption
19688,FO001,FXOption
19689,FO001,FXOption
19690,FO001,FXOption
19691,FO001,FXOption
19692,FO001,FXOption
19693,FO001,FXOption
19694,FO001,FXOption
19695,FO001,FXOption
19696,FO001,FXOption
19697,FO001,FXOption
19698,FO001,FXOption
19699,FO001,FXOption
19700,FO001,FXOption
19701,FO001,FXOption
19702,FO001,FXOption
19703,FO001,FXOption
19704,FO001,FXOption
19705,FO001,FXOption
19706,FO001,FXOption
19707,FO001,FXOption
19708,FO001,FXOption
19709,FO001,FXOption
19710,FO001,FXOption
19711,FO001,FXOption
19712,FO001,FXOption
19713,FO001,FXOption
19714,FO001,FXOption
19715,FO001,FXOption
19716,FO001,FXOption
19717,FO001,FXOption
19718,FO001,FXOption
19719,FO001,FXOption
19720,FO001,FXOption
19721,FO001,FXOption
19722,FO001,FXOption
19723,FO001,FXOption
19724,FO001,FXOption
19725,FO001,FXOption
19726,FO001,FXOption
19727,FO001,FXOption
19728,FO001,FXOption
19729,FO001,FXOption
19730,FO001,FXOption
19731,FO001,FXOption
19732,FO001,FXOption
19733,FO001,FXOption
19734,FO001,FXOption
19735,FO001,FXOption
19736,FO001,FXOption
19737,FO001,FXOption
19738,FO001,FXOption
19739,FO001,FXOption
19740,FO001,FXOption
19741,FO001,FXOption
19742,FO001,FXOption
19743,FO001,FXOption
19744,FO001,FXOption
19745,FO001,FXOption
19746,FO001,FXOption
19747,FO001,FXOption
19748,FO001,FXOption
19749,FO001,FXOption
19750,FO001,FXOption
19751,FO001,FXOption
19752,FO001,FXOption
19753,FO001,FXOption
19754,FO001,FXOption
19755,FO001,FXOption
19756,FO001,FXOption
19757,FO001,FXOption
19758,FO001,FXOption
19759,FO001,FXOption
19760,FO001,FXOption
19761,FO001,FXOption
19762,FO001,FXOption
19763,FO001,FXOption
19764,FO001,FXOption
19765,FO001,FXOption
19766,FO001,FXOption
19767,FO001,FXOption
19768,FO001,FXOption
19769,FO001,FXOption
19770,FO001,FXOption
19771,FO001,FXOption
19772,FO001,FXOption
19773,FO001,FXOption
19774,FO001,FXOption
19775,FO001,FXOption
19776,FO001,FXOption
19777,FO001,FXOption
19778,FO001,FXOption
19779,FO001,FXOption
19780,FO001,FXOption
19781,FO001,FXOption
19782,FO001,FXOption
19783,FO001,FXOption
19784,FO001,FXOption
19785,FO001,FXOption
19786,FO001,FXOption
19787,FO001,FXOption
19788,FO001,FXOption
19789,FO001,FXOption
19790,FO001,FXOption
19791,FO001,FXOption
19792,FO001,FXOption
19793,FO001,FXOption
19794,FO001,FXOption
19795,FO001,FXOption
19796,FO001,FXOption
19797,FO001,FXOption
19798,FO001,FXOption
19799,FO001,FXOption
19800,FO001,FXOption
19801,FO001,FXOption
19802,FO001,FXOption
19803,FO001,FXOption
19804,FO001,FXOption
19805,FO001,FXOption
19806,FO001,FXOption
19807,FO001,FXOption
19808,FO001,FXOption
19809,FO001,FXOption
19810,FO001,FXOption
19811,FO001,FXOption
19812,FO001,FXOption
19813,FO001,FXOption
19814,FO001,FXOption
19815,FO001,FXOption
19816,FO001,FXOption
19817,FO001,FXOption
19818,FO001,FXOption
19819,FO001,FXOption
19820,FO001,FXOption
19821,FO001,FXOption
19822,FO001,FXOption
19823,FO001,FXOption
19824,FO001,FXOption
19825,FO001,FXOption
19826,FO001,FXOption
19827,FO001,FXOption
19828,FO001,FXOption
19829,FO001,FXOption
19830,FO001,FXOption
19831,FO001,FXOption
19832,FO001,FXOption
19833,FO001,FXOption
19834,FO001,FXOption
19835,FO001,FXOption
19836,FO001,FXOption
19837,FO001,FXOption
19838,FO001,FXOption
19839,FO001,FXOption
19840,FO001,FXOption
19841,FO001,FXOption
19842,FO001,FXOption
19843,FO001,FXOption
19844,FO001,FXOption
19845,FO001,FXOption
19846,FO001,FXOption
19847,FO001,FXOption
19848,FO001,FXOption
19849,FO001,FXOption
19850,FO001,FXOption
19851,FO001,FXOption
19852,FO001,FXOption
19853,FO001,FXOption
19854,FO001,FXOption
19855,FO001,FXOption
19856,FO001,FXOption
19857,FO001,FXOption
19858,FO001,FXOption
19859,FO001,FXOption
19860,FO001,FXOption
19861,FO001,FXOption
19862,FO001,FXOption
19863,FO001,FXOption
19864,FO001,FXOption
19865,FO001,FXOption
19866,FO001,FXOption
19867,FO001,FXOption
19868,FO001,FXOption
19869,FO001,FXOption
19870,FO001,FXOption
19871,FO001,FXOption
19872,FO001,FXOption
19873,FO001,FXOption
19874,FO001,FXOption
19875,FO001,FXOption
19876,FO001,FXOption
19877,FO001,FXOption
19878,FO001,FXOption
19879,FO001,FXOption
19880,FO001,FXOption
19881,FO001,FXOption
19882,FO001,FXOption
19883,FO001,FXOption
19884,FO001,FXOption
19885,FO001,FXOption
19886,FO001,FXOption
19887,FO001,FXOption
19888,FO001,FXOption
19889,FO001,FXOption
19890,FO001,FXOption
19891,FO001,FXOption
19892,FO001,FXOption
19893,FO001,FXOption
19894,FO001,FXOption
19895,FO001,FXOption
19896,FO001,FXOption
19897,FO001,FXOption
19898,FO001,FXOption
19899,FO001,FXOption
19900,FO001,FXOption
19901,FO001,FXOption
19902,FO001,FXOption
19903,FO001,FXOption
19904,FO001,FXOption
19905,FO001,FXOption
19906,FO001,FXOption
19907,FO001,FXOption
19908,FO001,FXOption
19909,FO001,FXOption
19910,FO001,FXOption
19911,FO001,FXOption
19912,FO001,FXOption
19913,FO001,FXOption
19914,FO001,FXOption
19915,FO001,FXOption
19916,FO001,FXOption
19917,FO001,FXOption
19918,FO001,FXOption
19919,FO001,FXOption
19920,FO001,FXOption
19921,FO001,FXOption
19922,FO001,FXOption
19923,FO001,FXOption
19924,FO001,FXOption
19925,FO001,FXOption
19926,FO001,FXOption
19927,FO001,FXOption
19928,FO001,FXOption
19929,FO001,FXOption
19930,FO001,FXOption
19931,FO001,FXOption
19932,FO001,FXOption
19933,FO001,FXOption
19934,FO001,FXOption
19935,FO001,FXOption
19936,FO001,FXOption
19937,FO001,FXOption
19938,FO001,FXOption
19939,FO001,FXOption
19940,FO001,FXOption
19941,FO001,FXOption
19942,FO001,FXOption
19943,FO001,FXOption
19944,FO001,FXOption
19945,FO001,FXOption
19946,FO001,FXOption
19947,FO001,FXOption
19948,FO001,FXOption
19949,FO001,FXOption
19950,FO001,FXOption
19951,FO001,FXOption
19952,FO001,FXOption
19953,FO001,FXOption
19954,FO001,FXOption
19955,FO001,FXOption
19956,FO001,FXOption
19957,FO001,FXOption
19958,FO001,FXOption
19959,FO001,FXOption
19960,FO001,FXOption
19961,FO001,FXOption
19962,FO001,FXOption
19963,FO001,FXOption
19964,FO001,FXOption
19965,FO001,FXOption
19966,FO001,FXOption
19967,FO001,FXOption
19968,FO001,FXOption
19969,FO001,FXOption
19970,FO001,FXOption
19971,FO001,FXOption
19972,FO001,FXOption
19973,FO001,FXOption
19974,FO001,FXOption
19975,FO001,FXOption
19976,FO001,FXOption
19977,FO001,FXOption
19978,FO001,FXOption
19979,FO001,FXOption
19980,FO001,FXOption
19981,FO001,FXOption
19982,FO001,FXOption
19983,FO001,FXOption
19984,FO001,FXOption
19985,FO001,FXOption
19986,FO001,FXOption
19987,FO001,FXOption
19988,FO001,FXOption
19989,FO001,FXOption
19990,FO001,FXOption
19991,FO001,FXOption
19992,FO001,FXOption
19993,FO001,FXOption
19994,FO001,FXOption
19995,FO001,FXOption
19996,FO001,FXOption
19997,FO001,FXOption
19998,FO001,FXOption
19999,FO001,FXOption
20000,FO001,FXOption
20001,FO001,FXOption
20002,FO001,FXOption
20003,FO001,FXOption
20004,FO001,FXOption
20005,FO001,FXOption
20006,FO001,FXOption
20007,FO001,FXOption
20008,FO001,FXOption
20009,FO001,FXOption
20010,FO001,FXOption
20011,FO001,FXOption
20012,FO001,FXOption
20013,FO001,FXOption
20014,FO001,FXOption
20015,FO001,FXOption
20016,FO001,FXOption
20017,FO001,FXOption
20018,FO001,FXOption
20019,FO001,FXOption
20020,FO001,FXOption
20021,FO001,FXOption
20022,FO001,FXOption
20023,FO001,FXOption
20024,FO001,FXOption
20025,FO001,FXOption
20026,FO001,FXOption
20027,FO001,FXOption
20028,FO001,FXOption
20029,FO001,FXOption
20030,FO001,FXOption
20031,FO001,FXOption
20032,FO001,FXOption
20033,FO001,FXOption
20034,FO001,FXOption
20035,FO001,FXOption
20036,FO001,FXOption
20037,FO001,FXOption
20038,FO001,FXOption
20039,FO001,FXOption
20040,FO001,FXOption
20041,FO001,FXOption
20042,FO001,FXOption
20043,FO001,FXOption
20044,FO001,FXOption
20045,FO001,FXOption
20046,FO001,FXOption
20047,FO001,FXOption
20048,FO001,FXOption
20049,FO001,FXOption
20050,FO001,FXOption
20051,FO001,FXOption
20052,FO001,FXOption
20053,FO001,FXOption
20054,FO001,FXOption
20055,FO001,FXOption
20056,FO001,FXOption
20057,FO001,FXOption
20058,FO001,FXOption
20059,FO001,FXOption
20060,FO001,FXOption
20061,FO001,FXOption
20062,FO001,FXOption
20063,FO001,FXOption
20064,FO001,FXOption
20065,FO001,FXOption
20066,FO001,FXOption
20067,FO001,FXOption
20068,FO001,FXOption
20069,FO001,FXOption
20070,FO001,FXOption
20071,FO001,FXOption
20072,FO001,FXOption
20073,FO001,FXOption
20074,FO001,FXOption
20075,FO001,FXOption
20076,FO001,FXOption
20077,FO001,FXOption
20078,FO001,FXOption
20079,FO001,FXOption
20080,FO001,FXOption
20081,FO001,FXOption
20082,FO001,FXOption
20083,FO001,FXOption
20084,FO001,FXOption
20085,FO001,FXOption
20086,FO001,FXOption
20087,FO001,FXOption
20088,FO001,FXOption
20089,FO001,FXOption
20090,FO001,FXOption
20091,FO001,FXOption
20092,FO001,FXOption
20093,FO001,FXOption
20094,FO001,FXOption
20095,FO001,FXOption
20096,FO001,FXOption
20097,FO001,FXOption
20098,FO001,FXOption
20099,FO001,FXOption
20100,FO001,FXOption
20101,FO001,FXOption
20102,FO001,FXOption
20103,FO001,FXOption
20104,FO001,FXOption
20105,FO001,FXOption
20106,FO001,FXOption
20107,FO001,FXOption
20108,FO001,FXOption
20109,FO001,FXOption
20110,FO001,FXOption
20111,FO001,FXOption
20112,FO001,FXOption
20113,FO001,FXOption
20114,FO001,FXOption
20115,FO001,FXOption
20116,FO001,FXOption
20117,FO001,FXOption
20118,FO001,FXOption
20119,FO001,FXOption
20120,FO001,FXOption
20121,FO001,FXOption
20122,FO001,FXOption
20123,FO001,FXOption
20124,FO001,FXOption
20125,FO001,FXOption
20126,FO001,FXOption
20127,FO001,FXOption
20128,FO001,FXOption
20129,FO001,FXOption
20130,FO001,FXOption
20131,FO001,FXOption
20132,FO001,FXOption
20133,FO001,FXOption
20134,FO001,FXOption
20135,FO001,FXOption
20136,FO001,FXOption
20137,FO001,FXOption
20138,FO001,FXOption
20139,FO001,FXOption
20140,FO001,FXOption
20141,FO001,FXOption
20142,FO001,FXOption
20143,FO001,FXOption
20144,FO001,FXOption
20145,FO001,FXOption
20146,FO001,FXOption
20147,FO001,FXOption
20148,FO001,FXOption
20149,FO001,FXOption
20150,FO001,FXOption
20151,FO001,FXOption
20152,FO001,FXOption
20153,FO001,FXOption
20154,FO001,FXOption
20155,FO001,FXOption
20156,FO001,FXOption
20157,FO001,FXOption
20158,FO001,FXOption
20159,FO001,FXOption
20160,FO001,FXOption
20161,FO001,FXOption
20162,FO001,FXOption
20163,FO001,FXOption
20164,FO001,FXOption
20165,FO001,FXOption
20166,FO001,FXOption
20167,FO001,FXOption
20168,FO001,FXOption
20169,FO001,FXOption
20170,FO001,FXOption
20171,FO001,FXOption
20172,FO001,FXOption
20173,FO001,FXOption
20174,FO001,FXOption
20175,FO001,FXOption
20176,FO001,FXOption
20177,FO001,FXOption
20178,FO001,FXOption
20179,FO001,FXOption
20180,FO001,FXOption
20181,FO001,FXOption
20182,FO001,FXOption
20183,FO001,FXOption
20184,FO001,FXOption
20185,FO001,FXOption
20186,FO001,FXOption
20187,FO001,FXOption
20188,FO001,FXOption
20189,FO001,FXOption
20190,FO001,FXOption
20191,FO001,FXOption
20192,FO001,FXOption
20193,FO001,FXOption
20194,FO001,FXOption
20195,FO001,FXOption
20196,FO001,FXOption
20197,FO001,FXOption
20198,FO001,FXOption
20199,FO001,FXOption
20200,FO001,FXOption
20201,FO001,FXOption
20202,FO001,FXOption
20203,FO001,FXOption
20204,FO001,FXOption
20205,FO001,FXOption
20206,FO001,FXOption
20207,FO001,FXOption
20208,FO001,FXOption
20209,FO001,FXOption
20210,FO001,FXOption
20211,FO001,FXOption
20212,FO001,FXOption
20213,FO001,FXOption
20214,FO001,FXOption
20215,FO001,FXOption
20216,FO001,FXOption
20217,FO001,FXOption
20218,FO001,FXOption
20219,FO001,FXOption
20220,FO001,FXOption
20221,FO001,FXOption
20222,FO001,FXOption
20223,FO001,FXOption
20224,FO001,FXOption
20225,FO001,FXOption
20226,FO001,FXOption
20227,FO001,FXOption
20228,FO001,FXOption
20229,FO001,FXOption
20230,FO001,FXOption
20231,FO001,FXOption
20232,FO001,FXOption
20233,FO001,FXOption
20234,FO001,FXOption
20235,FO001,FXOption
20236,FO001,FXOption
20237,FO001,FXOption
20238,FO001,FXOption
20239,FO001,FXOption
20240,FO001,FXOption
20241,FO001,FXOption
20242,FO001,FXOption
20243,FO001,FXOption
20244,FO001,FXOption
20245,FO001,FXOption
20246,FO001,FXOption
20247,FO001,FXOption
20248,FO001,FXOption
20249,FO001,FXOption
20250,FO001,FXOption
20251,FO001,FXOption
20252,FO001,FXOption
20253,FO001,FXOption
20254,FO001,FXOption
20255,FO001,FXOption
20256,FO001,FXOption
20257,FO001,FXOption
20258,FO001,FXOption
20259,FO001,FXOption
20260,FO001,FXOption
20261,FO001,FXOption
20262,FO001,FXOption
20263,FO001,FXOption
20264,FO001,FXOption
20265,FO001,FXOption
20266,FO001,FXOption
20267,FO001,FXOption
20268,FO001,FXOption
20269,FO001,FXOption
20270,FO001,FXOption
20271,FO001,FXOption
20272,FO001,FXOption
20273,FO001,FXOption
20274,FO001,FXOption
20275,FO001,FXOption
20276,FO001,FXOption
20277,FO001,FXOption
20278,FO001,FXOption
20279,FO001,FXOption
20280,FO001,FXOption
20281,FO001,FXOption
20282,FO001,FXOption
20283,FO001,FXOption
20284,FO001,FXOption
20285,FO001,FXOption
20286,FO001,FXOption
20287,FO001,FXOption
20288,FO001,FXOption
20289,FO001,FXOption
20290,FO001,FXOption
20291,FO001,FXOption
20292,FO001,FXOption
20293,FO001,FXOption
20294,FO001,FXOption
20295,FO001,FXOption
20296,FO001,FXOption
20297,FO001,FXOption
20298,FO001,FXOption
20299,FO001,FXOption
20300,FO001,FXOption
20301,FO001,FXOption
20302,FO001,FXOption
20303,FO001,FXOption
20304,FO001,FXOption
20305,FO001,FXOption
20306,FO001,FXOption
20307,FO001,FXOption
20308,FO001,FXOption
20309,FO001,FXOption
20310,FO001,FXOption
20311,FO001,FXOption
20312,FO001,FXOption
20313,FO001,FXOption
20314,FO001,FXOption
20315,FO001,FXOption
20316,FO001,FXOption
20317,FO001,FXOption
20318,FO001,FXOption
20319,FO001,FXOption
20320,FO001,FXOption
20321,FO001,FXOption
20322,FO001,FXOption
20323,FO001,FXOption
20324,FO001,FXOption
20325,FO001,FXOption
20326,FO001,FXOption
20327,FO001,FXOption
20328,FO001,FXOption
20329,FO001,FXOption
20330,FO001,FXOption
20331,FO001,FXOption
20332,FO001,FXOption
20333,FO001,FXOption
20334,FO001,FXOption
20335,FO001,FXOption
20336,FO001,FXOption
20337,FO001,FXOption
20338,FO001,FXOption
20339,FO001,FXOption
20340,FO001,FXOption
20341,FO001,FXOption
20342,FO001,FXOption
20343,FO001,FXOption
20344,FO001,FXOption
20345,FO001,FXOption
20346,FO001,FXOption
20347,FO001,FXOption
20348,FO001,FXOption
20349,FO001,FXOption
20350,FO001,FXOption
20351,FO001,FXOption
20352,FO001,FXOption
20353,FO001,FXOption
20354,FO001,FXOption
20355,FO001,FXOption
20356,FO001,FXOption
20357,FO001,FXOption
20358,FO001,FXOption
20359,FO001,FXOption
20360,FO001,FXOption
20361,FO001,FXOption
20362,FO001,FXOption
20363,FO001,FXOption
20364,FO001,FXOption
20365,FO001,FXOption
20366,FO001,FXOption
20367,FO001,FXOption
20368,FO001,FXOption
20369,FO001,FXOption
20370,FO001,FXOption
20371,FO001,FXOption
20372,FO001,FXOption
20373,FO001,FXOption
20374,FO001,FXOption
20375,FO001,FXOption
20376,FO001,FXOption
20377,FO001,FXOption
20378,FO001,FXOption
20379,FO001,FXOption
20380,FO001,FXOption
20381,FO001,FXOption
20382,FO001,FXOption
20383,FO001,FXOption
20384,FO001,FXOption
20385,FO001,FXOption
20386,FO001,FXOption
20387,FO001,FXOption
20388,FO001,FXOption
20389,FO001,FXOption
20390,FO001,FXOption
20391,FO001,FXOption
20392,FO001,FXOption
20393,FO001,FXOption
20394,FO001,FXOption
20395,FO001,FXOption
20396,FO001,FXOption
20397,FO001,FXOption
20398,FO001,FXOption
20399,FO001,FXOption
20400,FO001,FXOption
20401,FO001,FXOption
20402,FO001,FXOption
20403,FO001,FXOption
20404,FO001,FXOption
20405,FO001,FXOption
20406,FO001,FXOption
20407,FO001,FXOption
20408,FO001,FXOption
20409,FO001,FXOption
20410,FO001,FXOption
20411,FO001,FXOption
20412,FO001,FXOption
20413,FO001,FXOption
20414,FO001,FXOption
20415,FO001,FXOption
20416,FO001,FXOption
20417,FO001,FXOption
20418,FO001,FXOption
20419,FO001,FXOption
20420,FO001,FXOption
20421,FO001,FXOption
20422,FO001,FXOption
20423,FO001,FXOption
20424,FO001,FXOption
20425,FO001,FXOption
20426,FO001,FXOption
20427,FO001,FXOption
20428,FO001,FXOption
20429,FO001,FXOption
20430,FO001,FXOption
20431,FO001,FXOption
20432,FO001,FXOption
20433,FO001,FXOption
20434,FO001,FXOption
20435,FO001,FXOption
20436,FO001,FXOption
20437,FO001,FXOption
20438,FO001,FXOption
20439,FO001,FXOption
20440,FO001,FXOption
20441,FO001,FXOption
20442,FO001,FXOption
20443,FO001,FXOption
20444,FO001,FXOption
20445,FO001,FXOption
20446,FO001,FXOption
20447,FO001,FXOption
20448,FO001,FXOption
20449,FO001,FXOption
20450,FO001,FXOption
20451,FO001,FXOption
20452,FO001,FXOption
20453,FO001,FXOption
20454,FO001,FXOption
20455,FO001,FXOption
20456,FO001,FXOption
20457,FO001,FXOption
20458,FO001,FXOption
20459,FO001,FXOption
20460,FO001,FXOption
20461,FO001,FXOption
20462,FO001,FXOption
20463,FO001,FXOption
20464,FO001,FXOption
20465,FO001,FXOption
20466,FO001,FXOption
20467,FO001,FXOption
20468,FO001,FXOption
20469,FO001,FXOption
20470,FO001,FXOption
20471,FO001,FXOption
20472,FO001,FXOption
20473,FO001,FXOption
20474,FO001,FXOption
20475,FO001,FXOption
20476,FO001,FXOption
20477,FO001,FXOption
20478,FO001,FXOption
20479,FO001,FXOption
20480,FO001,FXOption
20481,FO001,FXOption
20482,FO001,FXOption
20483,FO001,FXOption
20484,FO001,FXOption
20485,FO001,FXOption
20486,FO001,FXOption
20487,FO001,FXOption
20488,FO001,FXOption
20489,FO001,FXOption
20490,FO001,FXOption
20491,FO001,FXOption
20492,FO001,FXOption
20493,FO001,FXOption
20494,FO001,FXOption
20495,FO001,FXOption
20496,FO001,FXOption
20497,FO001,FXOption
20498,FO001,FXOption
20499,FO001,FXOption
20500,FO001,FXOption
20501,FO001,FXOption
20502,FO001,FXOption
20503,FO001,FXOption
20504,FO001,FXOption
20505,FO001,FXOption
20506,FO001,FXOption
20507,FO001,FXOption
20508,FO001,FXOption
20509,FO001,FXOption
20510,FO001,FXOption
20511,FO001,FXOption
20512,FO001,FXOption
20513,FO001,FXOption
20514,FO001,FXOption
20515,FO001,FXOption
20516,FO001,FXOption
20517,FO001,FXOption
20518,FO001,FXOption
20519,FO001,FXOption
20520,FO001,FXOption
20521,FO001,FXOption
20522,FO001,FXOption
20523,FO001,FXOption
20524,FO001,FXOption
20525,FO001,FXOption
20526,FO001,FXOption
20527,FO001,FXOption
20528,FO001,FXOption
20529,FO001,FXOption
20530,FO001,FXOption
20531,FO001,FXOption
20532,FO001,FXOption
20533,FO001,FXOption
20534,FO001,FXOption
20535,FO001,FXOption
20536,FO001,FXOption
20537,FO001,FXOption
20538,FO001,FXOption
20539,FO001,FXOption
20540,FO001,FXOption
20541,FO001,FXOption
20542,FO001,FXOption
20543,FO001,FXOption
20544,FO001,FXOption
20545,FO001,FXOption
20546,FO001,FXOption
20547,FO001,FXOption
20548,FO001,FXOption
20549,FO001,FXOption
20550,FO001,FXOption
20551,FO001,FXOption
20552,FO001,FXOption
20553,FO001,FXOption
20554,FO001,FXOption
20555,FO001,FXOption
20556,FO001,FXOption
20557,FO001,FXOption
20558,FO001,FXOption
20559,FO001,FXOption
20560,FO001,FXOption
20561,FO001,FXOption
20562,FO001,FXOption
20563,FO001,FXOption
20564,FO001,FXOption
20565,FO001,FXOption
20566,FO001,FXOption
20567,FO001,FXOption
20568,FO001,FXOption
20569,FO001,FXOption
20570,FO001,FXOption
20571,FO001,FXOption
20572,FO001,FXOption
20573,FO001,FXOption
20574,FO001,FXOption
20575,FO001,FXOption
20576,FO001,FXOption
20577,FO001,FXOption
20578,FO001,FXOption
20579,FO001,FXOption
20580,FO001,FXOption
20581,FO001,FXOption
20582,FO001,FXOption
20583,FO001,FXOption
20584,FO001,FXOption
20585,FO001,FXOption
20586,FO001,FXOption
20587,FO001,FXOption
20588,FO001,FXOption
20589,FO001,FXOption
20590,FO001,FXOption
20591,FO001,FXOption
20592,FO001,FXOption
20593,FO001,FXOption
20594,FO001,FXOption
20595,FO001,FXOption
20596,FO001,FXOption
20597,FO001,FXOption
20598,FO001,FXOption
20599,FO001,FXOption
20600,FO001,FXOption
20601,FO001,FXOption
20602,FO001,FXOption
20603,FO001,FXOption
20604,FO001,FXOption
20605,FO001,FXOption
20606,FO001,FXOption
20607,FO001,FXOption
20608,FO001,FXOption
20609,FO001,FXOption
20610,FO001,FXOption
20611,FO001,FXOption
20612,FO001,FXOption
20613,FO001,FXOption
20614,FO001,FXOption
20615,FO001,FXOption
20616,FO001,FXOption
20617,FO001,FXOption
20618,FO001,FXOption
20619,FO001,FXOption
20620,FO001,FXOption
20621,FO001,FXOption
20622,FO001,FXOption
20623,FO001,FXOption
20624,FO001,FXOption
20625,FO001,FXOption
20626,FO001,FXOption
20627,FO001,FXOption
20628,FO001,FXOption
20629,FO001,FXOption
20630,FO001,FXOption
20631,FO001,FXOption
20632,FO001,FXOption
20633,FO001,FXOption
20634,FO001,FXOption
20635,FO001,FXOption
20636,FO001,FXOption
20637,FO001,FXOption
20638,FO001,FXOption
20639,FO001,FXOption
20640,FO001,FXOption
20641,FO001,FXOption
20642,FO001,FXOption
20643,FO001,FXOption
20644,FO001,FXOption
20645,FO001,FXOption
20646,FO001,FXOption
20647,FO001,FXOption
20648,FO001,FXOption
20649,FO001,FXOption
20650,FO001,FXOption
20651,FO001,FXOption
20652,FO001,FXOption
20653,FO001,FXOption
20654,FO001,FXOption
20655,FO001,FXOption
20656,FO001,FXOption
20657,FO001,FXOption
20658,FO001,FXOption
